"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Yohemy Nolasco","CHW","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.96","3.89","6.58","7.03","6.95","","0.0","0.0","","999.0","sa3016500"
"Gabriel Agrazal","","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.94","3.91","6.35","7.06","6.95","","0.0","0.0","","999.0","sa3017143"
"Ezequiel Ventura","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.94","4.08","6.53","7.01","6.96","","0.0","0.0","","999.0","sa3011859"
"Yojeiry Osoria","PIT","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","4.39","7.60","6.88","6.96","","0.0","0.0","","999.0","sa3016583"
"Emilio Castillo","KCR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.03","4.59","7.75","6.85","6.97","","0.0","0.0","","999.0","sa3016812"
"Nyan Hernandez","TEX","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.98","4.34","6.91","7.03","6.97","","0.0","0.0","","999.0","sa3009475"
"Yordanny Monegro","BOS","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.27","6.97","7.36","6.97","","0.0","0.0","","999.0","sa3015476"
"Pedro Reyes","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.92","3.88","6.19","7.07","6.98","","0.0","0.0","","999.0","sa3015994"
"Gabriel Agostini","WSN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.96","4.31","7.15","6.80","6.98","","0.0","0.0","","999.0","sa3015488"
"Rodolfo Garrido","NYM","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","4.35","7.18","7.05","6.98","","0.0","0.0","","999.0","sa3018355"
"Rony Cruz","COL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.93","4.26","6.52","7.07","6.99","","0.0","0.0","","999.0","sa3016611"
"Mario Perez","MIL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","4.05","7.02","7.04","6.99","","0.0","0.0","","999.0","sa3010131"
"Adrion Lacle","BAL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.08","7.47","6.78","6.99","","0.0","0.0","","999.0","sa3015399"
"Enrique Segura","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","4.22","7.14","7.05","6.99","","0.0","0.0","","999.0","sa3019147"
"Smil Guzman","BOS","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.97","4.25","6.82","7.08","6.99","","0.0","0.0","","999.0","sa3019249"
"Milleran Cedano","LAA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","4.25","7.26","6.88","7.00","","0.0","0.0","","999.0","sa3015469"
"Samir Chires","SFG","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.97","3.90","6.69","7.05","7.00","","0.0","0.0","","999.0","sa3016254"
"Vitico Valdez","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.04","3.99","7.47","7.02","7.00","","0.0","0.0","","999.0","sa3017472"
"Baltazar Arredondo","TBR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.05","4.19","7.70","6.91","7.00","","0.0","0.0","","999.0","sa3016289"
"Brayan Medina","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.01","4.64","7.37","7.16","7.01","","0.0","0.0","","999.0","sa3014705"
"Yoscar Pimentel","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","4.14","6.93","7.09","7.01","","0.0","0.0","","999.0","sa3009599"
"Nelfy Ynfante","STL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.98","4.23","6.94","7.08","7.01","","0.0","0.0","","999.0","sa3019149"
"David Lorduy","CIN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","4.23","6.98","7.09","7.01","","0.0","0.0","","999.0","sa3019135"
"Justin Lange","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.95","4.93","6.93","6.95","7.01","","0.0","0.0","","999.0","sa3014517"
"Waylin Santana","LAD","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.98","4.23","6.84","7.12","7.01","","0.0","0.0","","999.0","sa3015425"
"Frank Moreno","DET","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.97","3.78","6.66","7.11","7.02","","0.0","0.0","","999.0","sa3019294"
"Fernando Ortega","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.97","3.74","6.58","7.09","7.02","","0.0","0.0","","999.0","sa3009459"
"Jose Rojas","SFG","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.95","3.85","6.57","7.07","7.02","","0.0","0.0","","999.0","sa3015486"
"Enmanuel Pinales","SDP","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","4.08","6.96","7.10","7.02","","0.0","0.0","","999.0","sa3018832"
"Darling Solano","MIL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.01","4.60","7.46","7.08","7.02","","0.0","0.0","","999.0","sa3019246"
"Engels Martinez","","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.98","4.02","6.80","7.12","7.03","","0.0","0.0","","999.0","sa3009497"
"Gabriel Rodriguez","CHW","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.95","4.35","6.81","7.06","7.03","","0.0","0.0","","999.0","sa3016784"
"Ernesto Mercedes","NYM","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.37","7.41","7.08","7.03","","0.0","0.0","","999.0","sa3018835"
"Yeriel Santos","HOU","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","4.38","7.26","7.10","7.03","","0.0","0.0","","999.0","sa3018891"
"Jose Olivares","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.01","4.57","7.29","7.17","7.04","","0.0","0.0","","999.0","sa3016267"
"Miguel Segura","MIL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.90","5.12","6.75","6.98","7.05","","0.0","0.0","","999.0","sa3015426"
"Reimy Beltre","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.00","4.72","7.50","7.05","7.06","","0.0","0.0","","999.0","sa3008680"
"Victor Garcia","CLE","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.98","3.99","6.77","7.18","7.06","","0.0","0.0","","999.0","sa3015930"
"Eward Rodriguez","TEX","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.01","4.39","7.27","7.15","7.08","","0.0","0.0","","999.0","sa3018293"
"Wande Torres","","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.04","4.38","7.74","7.01","7.08","","0.0","0.0","","999.0","sa3019165"
"Jean Carlos Reyes","BOS","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.97","3.91","6.72","7.13","7.09","","0.0","0.0","","999.0","sa3016508"
"Juan Martinez","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.00","4.61","6.85","7.26","7.09","","0.0","0.0","","999.0","sa3016278"
"Jose Aguirre","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.11","7.24","7.16","7.10","","0.0","0.0","","999.0","sa3016057"
"Manuel Perez","OAK","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","3.99","6.98","7.18","7.10","","0.0","0.0","","999.0","sa3019373"
"Mauricio Bascunan","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.00","3.99","7.02","7.17","7.11","","0.0","0.0","","999.0","sa3009461"
"Rodolfo De La Cruz","MIA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.13","7.24","7.19","7.11","","0.0","0.0","","999.0","sa3019398"
"Walbert Urena","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.02","4.51","7.41","7.11","7.11","","0.0","0.0","","999.0","sa3018298"
"Sandy Mejia","HOU","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.39","7.41","7.21","7.13","","0.0","0.0","","999.0","sa3019141"
"Jose Montero","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.99","4.78","6.80","7.36","7.13","","0.0","0.0","","999.0","sa3018312"
"Jaydenn Estanista","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.99","4.69","7.29","7.08","7.13","","0.0","0.0","","999.0","sa3016230"
"Ricardo Montero","LAD","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.01","3.87","7.06","7.24","7.13","","0.0","0.0","","999.0","sa3018370"
"Kenny Pinto","CLE","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.08","3.59","7.74","7.06","7.14","","0.0","0.0","","999.0","sa3015420"
"Edinson Valdespina","LAA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.11","7.23","7.21","7.14","","0.0","0.0","","999.0","sa3017875"
"Diego Chiquillo","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.09","4.78","8.49","6.99","7.15","","0.0","0.0","","999.0","sa3016582"
"Jesus Rivero","MIL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.05","5.00","8.00","7.16","7.15","","0.0","0.0","","999.0","sa3017012"
"Wilson Betemit Jr.","KCR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","4.21","7.04","7.19","7.15","","0.0","0.0","","999.0","sa3016512"
"Ronny Oliver","STL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.23","7.30","7.22","7.16","","0.0","0.0","","999.0","sa3016624"
"Lisander Brito","SEA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","4.18","7.32","7.20","7.16","","0.0","0.0","","999.0","sa3008704"
"Marino Santy","CHC","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.13","4.35","8.54","7.03","7.16","","0.0","0.0","","999.0","sa3017422"
"Dencer Geraldo","MIL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.05","4.10","7.50","7.23","7.16","","0.0","0.0","","999.0","sa3017619"
"Wanmer Ramirez","DET","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.96","3.71","6.52","7.26","7.17","","0.0","0.0","","999.0","sa3018904"
"Martin Salazar","CIN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.96","4.31","6.27","7.42","7.17","","0.0","0.0","","999.0","sa3009506"
"Jonathan Salazar","PIT","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","3.97","7.27","7.25","7.18","","0.0","0.0","","999.0","sa3016518"
"Cristopher Cruz","PIT","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.06","3.80","7.39","7.35","7.18","","0.0","0.0","","999.0","sa3015301"
"Oscar Paredes","MIN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","3.98","7.27","7.22","7.18","","0.0","0.0","","999.0","sa3016040"
"Luis Joseph","PIT","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.04","4.36","7.55","7.25","7.19","","0.0","0.0","","999.0","sa3016228"
"Jhonly Taveras","ATL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","4.18","7.36","7.27","7.20","","0.0","0.0","","999.0","sa3018847"
"Kenyi Perez","CHC","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.09","4.39","8.03","7.30","7.20","","0.0","0.0","","999.0","sa3016008"
"Richy Valdez","KCR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.04","3.93","7.36","7.30","7.21","","0.0","0.0","","999.0","sa3019083"
"Juan De La Cruz","MIA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","3.88","6.80","7.34","7.22","","0.0","0.0","","999.0","sa3019171"
"Yorman Galindez","MIL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.03","4.75","7.74","7.17","7.22","","0.0","0.0","","999.0","sa3018322"
"Jheremy Vicente","KCR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.05","4.09","7.58","7.26","7.22","","0.0","0.0","","999.0","sa3016527"
"Sulivan Ribeiro","OAK","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.09","4.06","8.03","7.14","7.22","","0.0","0.0","","999.0","sa3016747"
"Luis Sanchez","BAL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.06","4.31","7.70","7.27","7.23","","0.0","0.0","","999.0","sa3015219"
"Vladimir Davila","CIN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","4.33","6.92","7.45","7.23","","0.0","0.0","","999.0","sa3016585"
"Omar Victorino","NYM","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.04","4.21","7.48","7.32","7.23","","0.0","0.0","","999.0","sa3019273"
"Danyony Pulido","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","3.95","7.30","7.30","7.24","","0.0","0.0","","999.0","sa3015502"
"Sebastian Javier","TBR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.06","3.83","7.51","7.33","7.25","","0.0","0.0","","999.0","sa3016606"
"Moises Lira","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.02","3.85","7.11","7.38","7.28","","0.0","0.0","","999.0","sa3019058"
"Stephen Vargas","TOR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.99","3.98","6.87","7.31","7.28","","0.0","0.0","","999.0","sa3015283"
"Ismael Agreda","TEX","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.08","4.48","7.92","7.34","7.29","","0.0","0.0","","999.0","sa3017010"
"Roger Duran","","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.07","3.82","7.63","7.36","7.30","","0.0","0.0","","999.0","sa3016062"
"Andy Garcia","MIL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.03","4.39","7.56","7.27","7.30","","0.0","0.0","","999.0","sa3015404"
"Melkis Hernandez","CLE","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.10","4.19","8.17","7.26","7.31","","0.0","0.0","","999.0","sa3019148"
"Henrison Mota","MIL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","2.06","4.70","7.97","7.29","7.33","","0.0","0.0","","999.0","sa3016801"
"Joel Jimenez","CHC","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.08","4.16","7.86","7.37","7.34","","0.0","0.0","","999.0","sa3009532"
"Marcos Eusebio","","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.09","4.29","7.95","7.44","7.36","","0.0","0.0","","999.0","sa3009264"
"Ronaldo Guzman","CHW","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.11","4.32","8.36","7.26","7.36","","0.0","0.0","","999.0","sa3009621"
"Johan Otanez","WSN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.11","4.19","8.23","7.39","7.39","","0.0","0.0","","999.0","sa3009782"
"Nixon Parra","ARI","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.10","4.25","8.13","7.43","7.39","","0.0","0.0","","999.0","sa3016520"
"Issac Solano","BAL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.09","4.26","7.99","7.36","7.40","","0.0","0.0","","999.0","sa3011441"
"Jose Contreras","CLE","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.12","3.82","8.04","7.52","7.43","","0.0","0.0","","999.0","sa3016229"
"Adrian Martinez","CHC","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.13","3.93","8.25","7.50","7.45","","0.0","0.0","","999.0","sa3016049"
"Yendy Gomez","LAA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.07","3.97","7.48","7.51","7.46","","0.0","0.0","","999.0","sa3016287"
"Junior Pina","BAL","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.07","4.40","7.93","7.41","7.47","","0.0","0.0","","999.0","sa3016911"
"Daniele Di Monte","DET","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.13","3.76","8.23","7.58","7.48","","0.0","0.0","","999.0","sa3011340"
"Bryan Hernandez","LAA","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.16","4.34","8.70","7.54","7.51","","0.0","0.0","","999.0","sa3016524"
"Starlyn Pichardo","CHC","0","0","1.0","0","0","0","0","0","1","1","0","0","1","2.14","4.10","8.38","7.65","7.55","","0.0","0.0","","999.0","sa3016774"
"Dillon Peters","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.33","8.01","3.18","4.13","4.24","","0.0","0.1","","999.0","18790"
"Ryder Ryan","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.41","7.89","3.89","4.18","4.23","","0.0","0.0","","999.0","sa829853"
"Ricardo Pinto","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","7.20","3.15","4.17","4.24","","0.0","0.0","","999.0","16318"
"Ricardo Sánchez","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.36","7.00","2.94","4.14","4.24","","0.0","0.1","","999.0","17581"
"Michael Kelly","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","8.17","3.56","4.44","4.44","","0.0","0.0","","999.0","12791"
"Bubby Rossman","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","9.06","4.01","4.12","4.14","","0.0","0.1","","999.0","17179"
"Zac Houston","NYY","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.42","9.15","4.50","4.18","4.24","","0.0","0.0","","999.0","sa874155"
"Rob Zastryzny","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.31","8.63","3.37","4.01","4.14","","0.0","0.1","","999.0","15094"
"CD Pelham","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.40","9.01","4.36","4.11","4.24","","0.0","0.1","","999.0","19820"
"Zach McAllister","ARI","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.35","8.33","3.50","4.23","4.25","","0.0","0.0","","999.0","2895"
"Taylor Broadway","BOS","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.34","8.63","3.18","4.41","4.19","","0.0","0.0","","999.0","sa3017205"
"Cam Vieaux","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","8.11","3.59","4.32","4.45","","0.0","0.0","","999.0","19529"
"Luis Contreras","MIL","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","9.14","4.14","4.22","4.33","","0.0","0.0","","999.0","sa3010362"
"Jeremy Rhoades","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.32","8.50","3.27","4.25","4.26","","0.0","0.0","","999.0","sa827471"
"Tanner Andrews","SFG","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","8.69","3.80","4.22","4.12","","0.0","-0.1","","999.0","sa3007850"
"Roel Ramírez","ATL","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.40","8.21","3.66","4.24","4.17","","0.0","0.0","","999.0","16470"
"Tony Watson","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.33","7.32","2.95","4.20","4.26","","0.0","0.0","","999.0","3132"
"Oliver Pérez","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","6.95","3.07","4.39","4.46","","0.0","0.0","","999.0","1514"
"Aneurys Zabala","","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.42","9.60","4.73","4.10","4.16","","0.0","0.1","","999.0","20802"
"Jackson Rees","TOR","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","8.10","3.61","4.27","4.30","","0.0","-0.1","","999.0","sa3007818"
"Sean Guenther","DET","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.35","7.86","3.41","4.11","4.21","","0.0","0.1","","999.0","20045"
"Ryan Boyer","TOR","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.34","8.65","3.48","4.27","4.31","","0.0","-0.1","","999.0","sa3018151"
"Raynel Espinal","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.29","8.42","3.00","4.14","4.17","","0.0","0.1","","999.0","19516"
"Joe Palumbo","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.40","9.02","4.23","4.17","4.27","","0.0","0.1","","999.0","17035"
"Dedniel Núñez","NYM","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.32","8.93","3.58","4.06","4.14","","0.0","0.1","","999.0","sa3004203"
"Derek Law","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.38","7.73","3.49","4.13","4.18","","0.0","0.1","","999.0","13133"
"Brett Eibner","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.36","8.31","3.50","4.31","4.28","","0.0","0.0","","999.0","11369"
"Patrick Ruotolo","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.32","8.68","3.46","4.24","4.28","","0.0","0.0","","999.0","sa856262"
"Bryan Hudson","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.45","7.78","4.21","4.12","4.28","","0.0","0.1","","999.0","sa874984"
"Matt Andriese","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.30","7.91","2.90","4.02","4.11","","0.0","0.1","","999.0","12022"
"Zac Leigh","CHC","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.40","8.81","4.04","4.31","4.28","","0.0","0.0","","999.0","sa3017873"
"Chris Devenski","LAA","0","48","48.0","2","2","0","0","4","48","24","8","43","15","1.31","8.13","2.82","4.57","4.52","","0.0","-0.2","","999.0","12763"
"Marcus Walden","MIL","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.39","6.87","3.18","4.31","4.36","","0.0","0.0","","999.0","8004"
"Matt Vogel","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","8.63","3.79","4.27","4.29","","0.0","0.0","","999.0","sa738652"
"Brooks Kriske","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.37","9.15","4.10","4.24","4.29","","0.0","0.0","","999.0","21189"
