"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Brooks Gosswein","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.06","5.07","5.62","5.82","","0.0","0.0","","999.0","sa3017315"
"Sandro Bargallo","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.86","5.60","6.89","5.60","5.82","","0.0","0.0","","999.0","sa3009639"
"Joe Kemlage","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.30","5.64","5.86","5.82","","0.0","0.0","","999.0","sa3017825"
"Steve Hajjar","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","7.27","5.41","5.88","5.82","","0.0","0.0","","999.0","sa3018177"
"Nick Belzer","","0","0","1.0","0","0","0","0","0","1","1","0","0","0","1.66","4.43","4.24","5.86","5.82","","0.0","0.0","","999.0","sa1172214"
"Luis Peralta","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","6.16","6.12","5.76","5.83","","0.0","0.0","","999.0","sa3005843"
"Will Bednar","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.36","5.03","6.06","5.83","","0.0","0.0","","999.0","sa3017844"
"Houston Roth","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.61","5.43","4.26","5.77","5.83","","0.0","0.0","","999.0","sa3011527"
"Sam Weatherly","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","6.34","4.62","6.33","5.83","","0.0","0.0","","999.0","sa3014455"
"Jimmy Endersby","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.58","6.09","4.41","5.76","5.83","","0.0","0.0","","999.0","sa3014921"
"Jorge Marcheco","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.63","6.06","4.62","5.83","5.83","","0.0","0.0","","999.0","sa3018025"
"Luinder Avila","KCR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.73","4.13","4.84","5.94","5.83","","0.0","0.0","","999.0","sa3006507"
"Marco Jimenez","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.23","5.41","5.88","5.84","","0.0","0.0","","999.0","sa3002926"
"Justin Meis","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.64","5.54","4.51","5.91","5.84","","0.0","0.0","","999.0","sa3017207"
"Conor Grady","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.00","4.95","5.80","5.84","","0.0","0.0","","999.0","sa3017534"
"Kobe Robinson","SDP","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.69","5.51","5.68","5.84","","0.0","0.0","","999.0","sa3017764"
"Max Bain","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.66","6.71","5.36","5.83","5.84","","0.0","0.0","","999.0","sa3014932"
"Gabriel Jackson","BOS","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.79","4.11","4.94","6.13","5.84","","0.0","0.0","","999.0","sa3009463"
"Lyon Richardson","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","6.19","4.72","5.98","5.84","","0.0","0.0","","999.0","sa3007727"
"Aldo Ramirez","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","4.99","4.76","5.87","5.84","","0.0","0.0","","999.0","sa3005371"
"Juan Diaz","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.73","4.98","5.18","5.81","5.85","","0.0","0.0","","999.0","sa3003065"
"Nicio Rodriguez","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.66","5.63","4.83","5.75","5.85","","0.0","0.0","","999.0","sa3011194"
"Manuel Urias","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.63","5.41","4.48","5.82","5.85","","0.0","0.0","","999.0","sa3007606"
"Josh Wolf","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.22","5.68","5.74","5.85","","0.0","0.0","","999.0","sa3011638"
"Michael Morales","SEA","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.62","5.11","4.42","5.66","5.85","","0.0","0.0","","999.0","sa3017783"
"Randy Wynne","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.49","5.09","2.44","5.95","5.86","","0.0","0.0","","999.0","sa3010144"
"Kendry Rojas","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.67","5.12","5.64","5.86","","0.0","0.0","","999.0","sa3016746"
"Luke Albright","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.64","5.51","4.45","5.99","5.86","","0.0","0.0","","999.0","sa3017592"
"Jake Smith","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.61","6.35","4.63","5.81","5.86","","0.0","0.0","","999.0","sa3017258"
"Grant Kipp","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","4.93","4.74","5.95","5.86","","0.0","0.0","","999.0","sa3020185"
"Valente Bellozo","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.53","4.99","5.86","5.87","","0.0","0.0","","999.0","sa3006119"
"Tommy Mace","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.63","5.42","4.47","5.86","5.87","","0.0","0.0","","999.0","sa3018140"
"Chad Dallas","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.47","4.90","5.79","5.87","","0.0","0.0","","999.0","sa3018180"
"Alfred Vega","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.80","5.43","5.83","5.87","","0.0","0.0","","999.0","sa3006495"
"James Proctor","CIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.63","4.93","5.98","5.88","","0.0","0.0","","999.0","sa3014804"
"Eric Silva","SFG","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.46","5.18","6.05","5.88","","0.0","0.0","","999.0","sa3017965"
"Jack Kochanowicz","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","4.82","4.51","5.88","5.88","","0.0","0.0","","999.0","sa3014539"
"Luis Vargas","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.74","4.86","6.03","5.88","","0.0","0.0","","999.0","sa3009592"
"Miguel Ullola","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","7.05","6.47","5.76","5.88","","0.0","0.0","","999.0","sa3016504"
"Joey Walsh","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.65","5.76","4.85","5.74","5.88","","0.0","0.0","","999.0","sa3017194"
"Luke Anderson","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.32","5.37","5.79","5.88","","0.0","0.0","","999.0","sa3017984"
"Chris McMahon","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.68","5.23","3.57","6.50","5.88","","0.0","0.0","","999.0","sa3014429"
"Mitch Myers","OAK","0","0","1.0","0","0","0","0","0","1","1","0","0","0","1.62","4.27","4.04","5.84","5.88","","0.0","0.0","","999.0","sa3018179"
"Daiveyon Whittle","TBR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","4.67","4.76","5.76","5.89","","0.0","0.0","","999.0","sa3007617"
"Connor Lehmann","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","4.86","4.71","5.78","5.89","","0.0","0.0","","999.0","sa3010554"
"Hector Yan","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.91","5.55","5.75","5.89","","0.0","0.0","","999.0","sa917194"
"Samuel Strickland","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.27","4.69","5.96","5.89","","0.0","0.0","","999.0","sa3017139"
"Blane Abeyta","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.66","5.35","4.79","5.74","5.90","","0.0","0.0","","999.0","sa3014975"
"Matt Merrill","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","6.42","5.82","5.87","5.90","","0.0","0.0","","999.0","sa3004364"
"Sean Hermann","NYY","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.66","5.33","4.56","5.86","5.90","","0.0","0.0","","999.0","sa3019429"
"Trenton Denholm","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.65","5.33","4.61","5.86","5.90","","0.0","0.0","","999.0","sa3018139"
"Reidis Sena","BOS","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.18","5.18","6.25","5.91","","0.0","0.0","","999.0","sa3009626"
"Wyatt Sparks","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.68","4.85","4.47","5.99","5.91","","0.0","0.0","","999.0","sa1119694"
"Eiberson Castellano","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.62","5.05","5.85","5.91","","0.0","0.0","","999.0","sa3015414"
"Manuel Espinoza","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.62","5.28","4.20","5.93","5.91","","0.0","0.0","","999.0","sa3010242"
"Connor Gillispie","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.62","5.85","4.57","5.81","5.91","","0.0","0.0","","999.0","sa1169801"
"Mike Ruff","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.63","5.66","3.58","6.40","5.91","","0.0","0.0","","999.0","sa3011125"
"Victor Lizarraga","SDP","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.66","5.09","4.85","5.77","5.91","","0.0","0.0","","999.0","sa3015220"
"Yehizon Sanchez","OAK","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.69","4.50","4.88","5.82","5.91","","0.0","0.0","","999.0","sa3011574"
"Seth Shuman","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.54","5.21","3.55","5.83","5.92","","0.0","0.0","","999.0","sa3011187"
"Kohl Franklin","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","5.64","4.94","5.96","5.92","","0.0","0.0","","999.0","sa3008335"
"Huei-Sheng Lin","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.02","5.17","5.90","5.92","","0.0","0.0","","999.0","sa3010249"
"Lorenzo Encarnacion","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.13","5.09","6.12","5.92","","0.0","0.0","","999.0","sa3015498"
"Mason Albright","LAA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.54","4.98","5.85","5.92","","0.0","0.0","","999.0","sa3017847"
"Calvin Ziegler","NYM","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","6.55","5.74","5.80","5.93","","0.0","0.0","","999.0","sa3018142"
"Holt Jones","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.20","5.32","5.91","5.93","","0.0","0.0","","999.0","sa3017368"
"Jeremiah Burke","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.59","5.51","3.88","5.85","5.93","","0.0","0.0","","999.0","sa3010143"
"Develson Aria","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.79","6.01","5.90","5.93","","0.0","0.0","","999.0","sa3008726"
"Will Ethridge","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.67","5.13","3.53","6.51","5.93","","0.0","0.0","","999.0","sa3011337"
"Luis Valdez","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.69","4.82","5.91","5.94","","0.0","0.0","","999.0","sa3015974"
"Jarlin Susana","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.68","5.34","5.96","5.94","","0.0","0.0","","999.0","sa3018808"
"Yeury Tatiz","SEA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","4.67","4.79","5.70","5.94","","0.0","0.0","","999.0","sa3005812"
"Jose Dicochea","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.41","5.41","5.91","5.94","","0.0","0.0","","999.0","sa3011497"
"Dylan Burns","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","5.02","4.60","5.87","5.94","","0.0","0.0","","999.0","sa3018793"
"Carlos Jimenez","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.64","5.81","6.01","5.95","","0.0","0.0","","999.0","sa3008711"
"Matt Russell","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.64","5.02","4.23","5.93","5.95","","0.0","0.0","","999.0","sa3017256"
"Raul Rangel","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.73","5.53","5.37","5.92","5.95","","0.0","0.0","","999.0","sa3015212"
"Ronny Garcia","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.41","5.57","5.89","5.96","","0.0","0.0","","999.0","sa3003030"
"Jared Johnson","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.85","5.32","6.12","5.96","","0.0","0.0","","999.0","sa3011626"
"Tyler Dyson","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","5.71","5.00","5.98","5.97","","0.0","0.0","","999.0","sa3011432"
"Zack Matthews","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.95","6.12","5.90","5.97","","0.0","0.0","","999.0","sa3017918"
"Ben Hernandez","KCR","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.76","4.39","5.35","6.02","5.97","","0.0","0.0","","999.0","sa3014541"
"Mike Paredes","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.65","4.67","4.18","6.06","5.97","","0.0","0.0","","999.0","sa3017968"
"Rafael Ohashi","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","5.88","5.24","5.85","5.97","","0.0","0.0","","999.0","sa3015040"
"Elmer Rodriguez-Cruz","BOS","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.30","5.19","6.29","5.97","","0.0","0.0","","999.0","sa3019459"
"Hancel Rincon","STL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.64","4.57","4.45","5.83","5.97","","0.0","0.0","","999.0","sa3009629"
"Tomas Cleto","MIN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.23","4.99","6.07","5.97","","0.0","0.0","","999.0","sa3016009"
"Jordan Mikel","CHW","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.64","4.84","5.83","5.97","","0.0","0.0","","999.0","sa3015094"
"Evan Shawver","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.75","5.54","4.49","6.54","5.98","","0.0","0.0","","999.0","sa3017780"
"Sam Thoresen","CHC","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.81","5.84","6.01","5.98","","0.0","0.0","","999.0","sa3014920"
"Case Williams","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.70","5.55","3.94","6.56","5.98","","0.0","0.0","","999.0","sa3015013"
"Naswell Paulino","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.63","5.91","5.00","5.69","5.98","","0.0","0.0","","999.0","sa3002998"
"Jesus Lugo","SDP","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.64","5.31","4.64","5.89","5.98","","0.0","0.0","","999.0","sa3009509"
"Bubba Chandler","PIT","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.72","5.77","6.09","5.98","","0.0","0.0","","999.0","sa3017428"
"Dheygler Gimenez","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.14","5.22","5.86","5.99","","0.0","0.0","","999.0","sa3011879"
"Cullen Kafka","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.80","4.70","4.55","6.59","5.99","","0.0","0.0","","999.0","sa3017818"
"Oswald Medina","PHI","0","0","1.0","0","0","0","0","0","1","1","0","0","0","1.63","4.35","3.91","5.93","5.99","","0.0","0.0","","999.0","sa3015928"
"Rainiery Rodriguez","ATL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.66","4.58","4.01","6.14","5.99","","0.0","0.0","","999.0","sa3007903"
"Dameivi Tineo","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.78","5.22","5.90","5.89","5.99","","0.0","0.0","","999.0","sa3017726"
"Luis Perales","BOS","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.76","5.47","6.27","5.99","","0.0","0.0","","999.0","sa3014677"
"Jose Atencio","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.66","4.82","4.42","5.99","6.00","","0.0","0.0","","999.0","sa3010304"
"Diorys Guerrero","STL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.72","5.24","5.59","5.72","6.00","","0.0","0.0","","999.0","sa3009503"
"Dionys Rodriguez","STL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.58","5.39","4.39","5.78","6.01","","0.0","0.0","","999.0","sa3005877"
"Levi Thomas","SDP","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.56","5.48","5.78","6.01","","0.0","0.0","","999.0","sa3014801"
"Pablo Aldonis","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.71","5.41","5.32","5.85","6.01","","0.0","0.0","","999.0","sa3018289"
"Jean Cabrera","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.27","5.03","5.97","6.01","","0.0","0.0","","999.0","sa3015433"
"Nick Garcia","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.75","5.24","4.46","6.57","6.01","","0.0","0.0","","999.0","sa3014501"
"Michael Cuevas","WSN","0","0","1.0","0","0","0","0","0","1","1","0","0","1","1.69","4.37","4.59","5.99","6.02","","0.0","0.0","","999.0","sa3011437"
"Logan Boyer","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.66","5.68","4.38","6.09","6.02","","0.0","0.0","","999.0","sa3015002"
"Aaron Phillips","","0","0","1.0","0","0","0","0","0","1","1","0","0","0","1.68","4.43","4.29","6.09","6.02","","0.0","0.0","","999.0","sa3004747"
"Ulices Campos","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","4.88","5.41","6.05","6.02","","0.0","0.0","","999.0","sa3015997"
"Yon Castro","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.66","5.84","4.49","6.08","6.02","","0.0","0.0","","999.0","sa3005848"
"Yoniel Curet","TBR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.75","5.89","5.91","6.02","","0.0","0.0","","999.0","sa3015446"
"Yaifer Perdomo","ARI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.89","5.98","6.09","6.03","","0.0","0.0","","999.0","sa3009484"
"Kris Anglin","DET","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.12","5.67","5.91","6.03","","0.0","0.0","","999.0","sa3017612"
"Jairo Iriarte","SDP","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.67","5.46","5.07","5.89","6.03","","0.0","0.0","","999.0","sa3010798"
"Gabriel Cotto","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.20","5.56","5.80","6.03","","0.0","0.0","","999.0","sa3007934"
"Samuel Aldegheri","PHI","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.74","5.66","5.88","6.04","","0.0","0.0","","999.0","sa3015152"
"Ryley Widell","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.74","4.65","6.57","6.04","","0.0","0.0","","999.0","sa3005099"
"Kevin Holcomb","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.46","5.61","6.04","6.04","","0.0","0.0","","999.0","sa3011247"
"Ben Casparius","LAD","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.64","6.27","4.68","6.02","6.04","","0.0","0.0","","999.0","sa3017886"
"Anderson Amarista","COL","0","0","1.0","0","0","0","0","0","1","1","0","1","0","1.74","5.26","4.32","6.60","6.04","","0.0","0.0","","999.0","sa917061"
"Pedro Santos","OAK","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.79","5.61","6.23","5.95","6.04","","0.0","0.0","","999.0","sa1171936"
"Juan Nunez","BAL","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.70","5.37","5.02","6.00","6.04","","0.0","0.0","","999.0","sa3015464"
"Breidy Encarnacion","MIA","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.77","5.50","5.81","6.04","6.04","","0.0","0.0","","999.0","sa3009205"
"Yondrei Rojas","TOR","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.68","5.02","4.85","5.93","6.05","","0.0","0.0","","999.0","sa3016783"
"Freisis Adames","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.69","5.27","4.82","6.10","6.05","","0.0","0.0","","999.0","sa916725"
"Mason Denaburg","WSN","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","4.98","5.38","6.09","6.06","","0.0","0.0","","999.0","sa3010648"
"Deylen Miley","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.93","5.80","5.97","6.06","","0.0","0.0","","999.0","sa3017366"
"Brendan Murphy","","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.75","5.02","5.49","5.93","6.06","","0.0","0.0","","999.0","sa3004961"
"Lenny Torres","CLE","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.81","5.87","5.99","6.06","","0.0","0.0","","999.0","sa3008329"
"Carlos Calderon","HOU","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.76","5.56","5.80","6.01","6.07","","0.0","0.0","","999.0","sa3009713"
"Josh Gessner","TEX","0","0","1.0","0","0","0","0","0","1","1","0","1","1","1.74","5.75","5.54","6.07","6.07","","0.0","0.0","","999.0","sa3011658"
