"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Jean Lopez","TOR","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.18","4.38","8.98","7.58","7.68","","0.0","-0.1","","999.0","sa3015449"
"Luis Bellorin","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.22","4.26","9.31","7.54","7.60","","0.0","0.0","","999.0","sa3015958"
"Ronni Montero","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.51","9.54","7.55","7.60","","0.0","0.0","","999.0","sa3009789"
"Carson Spiers","CIN","5","5","28.0","1","2","1","0","0","32","18","6","19","10","1.53","6.22","3.39","5.79","5.62","","0.0","0.0","","999.0","sa3014863"
"Leandro Castillo","SFG","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.62","9.49","7.54","7.61","","0.0","0.0","","999.0","sa3016709"
"Luis Brito","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.26","4.40","9.92","7.37","7.61","","0.0","0.0","","999.0","sa3016597"
"Willy De Paula","OAK","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.24","4.43","9.52","7.56","7.61","","0.0","0.0","","999.0","sa3011842"
"Yonfi Rodriguez","BOS","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.23","4.40","9.48","7.58","7.62","","0.0","0.0","","999.0","sa3017693"
"Robin De Jesus","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.65","9.32","7.60","7.63","","0.0","0.0","","999.0","sa3016261"
"Waldin Rodriguez","MIL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.77","9.61","7.57","7.63","","0.0","0.0","","999.0","sa3016773"
"Cesar Soto","BOS","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.24","4.24","9.44","7.57","7.64","","0.0","0.0","","999.0","sa3015955"
"Omar Hernandez","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.20","4.78","9.66","7.02","7.40","","0.0","-0.1","","999.0","sa3016060"
"Jan Caraballo","SFG","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.24","4.25","9.45","7.61","7.65","","0.0","0.0","","999.0","sa3015485"
"Paxton Schultz","TOR","0","8","8.0","0","0","0","0","1","8","4","1","6","3","1.40","7.23","3.46","4.56","4.68","","0.0","0.0","","999.0","sa3010626"
"Chris Murphy","BOS","0","14","14.0","1","1","0","0","1","14","7","2","12","5","1.38","7.85","3.40","4.40","4.39","","0.0","0.0","","999.0","sa3011431"
"Erick Caines","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.46","9.64","7.61","7.67","","0.0","0.0","","999.0","sa3017006"
"Darlin Diaz","PIT","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.21","4.34","9.23","7.64","7.67","","0.0","0.0","","999.0","sa3016257"
"Marcos Rodriguez","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.28","4.88","10.34","7.41","7.67","","0.0","0.0","","999.0","sa3016068"
"Gerardo Hernandez","MIA","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.28","9.54","7.63","7.67","","0.0","0.0","","999.0","sa3016253"
"Fernando Costume","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.27","4.72","10.00","7.59","7.68","","0.0","0.0","","999.0","sa3017211"
"Luis Martinez","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.31","4.91","10.66","7.39","7.69","","0.0","0.0","","999.0","sa3016041"
"Freilyn De Pena","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.24","4.61","9.70","7.63","7.69","","0.0","0.0","","999.0","sa3016024"
"Yohan Ramirez","PIT","0","28","28.0","1","1","0","0","1","26","14","3","27","14","1.46","8.55","4.61","4.43","4.52","","0.0","-0.1","","999.0","19444"
"Joel Asencio","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.25","4.62","9.72","7.64","7.71","","0.0","0.0","","999.0","sa3016618"
"Orlando Fulgencio","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.29","4.51","10.04","7.63","7.72","","0.0","0.0","","999.0","sa3010810"
"Wilmer A. Fenelon","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.33","9.79","7.56","7.62","","0.0","-0.1","","999.0","sa3015272"
"Jordy Andujar","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.84","9.86","7.72","7.74","","0.0","0.0","","999.0","sa3016752"
"Fraimin Marte","CHC","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","4.59","9.50","7.70","7.74","","0.0","0.0","","999.0","sa3015462"
"Elchero Francisca","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.14","4.66","8.81","7.32","7.50","","0.0","-0.1","","999.0","sa3016054"
"Samuel Fabian","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.27","4.23","9.76","7.70","7.75","","0.0","0.0","","999.0","sa3016711"
"Wilker Cubillan","ATL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.29","4.81","9.95","7.75","7.66","","0.0","0.0","","999.0","sa3015332"
"Justin Martinez","ARI","0","26","26.0","1","1","0","0","1","25","12","3","25","13","1.45","8.53","4.44","4.32","4.29","","0.0","0.1","","999.0","sa3005864"
"Jayson Schroeder","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.23","5.32","10.06","7.51","7.69","","0.0","-0.1","","999.0","sa3008356"
"Juan Severino","STL","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.27","4.38","9.81","7.74","7.79","","0.0","0.0","","999.0","sa3016290"
"Jacob Barnes","","0","33","33.0","2","2","0","0","0","33","16","4","29","13","1.38","7.96","3.52","4.25","4.23","","0.0","0.0","","999.0","12323"
"Elvis Polanco","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.28","4.79","10.37","7.12","7.55","","0.0","-0.1","","999.0","sa3015484"
"Danny Subero","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.21","4.77","9.46","7.63","7.72","","0.0","-0.1","","999.0","sa3010792"
"Joel Baez","DET","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.25","4.05","9.60","7.70","7.69","","0.0","-0.1","","999.0","sa3015289"
"Israel Mateo","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.85","9.38","7.29","7.46","","0.0","-0.1","","999.0","sa3015976"
"Oliver Lopez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.30","4.61","10.19","7.79","7.84","","0.0","0.0","","999.0","sa3009249"
"Wily Peralta","","0","43","43.0","2","2","0","0","0","43","20","5","37","17","1.40","7.79","3.62","4.17","4.21","","0.0","0.0","","999.0","7738"
"Juan Rodriguez","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.18","4.89","9.46","7.32","7.51","","0.0","-0.1","","999.0","sa3016615"
"Cam Sanders","CHC","0","14","14.0","1","1","0","0","1","13","7","2","13","6","1.41","8.54","4.17","4.40","4.47","","0.0","0.0","","999.0","sa3008067"
"Wilfredo Cordero","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.35","4.66","10.68","7.81","7.91","","0.0","0.0","","999.0","sa3016529"
"Jeff Criswell","COL","2","10","17.0","1","1","0","0","1","20","11","3","13","7","1.54","6.69","3.41","5.71","5.30","","0.0","-0.1","","999.0","sa3014435"
"Samuel Cruz","TBR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.22","4.78","9.77","7.42","7.62","","0.0","-0.1","","999.0","sa3009741"
"Alex Colomé","","0","60","60.0","3","3","0","0","0","62","28","7","50","23","1.41","7.47","3.50","4.26","4.18","","0.0","-0.1","","999.0","6661"
"Yonatan Pineda","BAL","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.26","4.81","9.98","7.59","7.76","","0.0","-0.1","","999.0","sa3015471"
"Adam Scott","CLE","0","28","28.0","1","1","0","0","1","26","13","3","26","12","1.39","8.29","4.00","4.08","4.31","","0.0","0.0","","999.0","sa3006826"
"Bryant Capellan","CLE","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.34","4.23","10.38","8.00","8.03","","0.0","0.0","","999.0","sa3016943"
"Freddy Pacheco","STL","0","16","16.0","1","1","0","0","1","14","8","2","16","8","1.38","8.84","4.27","4.24","4.42","","0.0","0.0","","999.0","sa3006164"
"Dayeison Arias","SEA","0","10","10.0","0","1","0","0","1","9","5","1","10","4","1.33","9.01","3.87","4.23","4.41","","0.0","0.0","","999.0","sa3002812"
"Reyson Santos","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.33","4.36","10.31","8.08","8.07","","0.0","0.0","","999.0","sa3015982"
"Remy Cesar","","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.36","4.42","10.65","8.01","8.08","","0.0","0.0","","999.0","sa3016294"
"David Olivo","CHC","0","1","1.0","0","0","0","0","0","1","1","0","0","1","2.37","4.23","10.62","8.06","8.09","","0.0","0.0","","999.0","sa3016048"
"Tyler Cyr","OAK","0","54","54.0","3","3","0","0","9","50","24","6","51","24","1.37","8.49","4.03","3.93","4.03","","0.0","-0.1","","999.0","18421"
"Eurys Martich","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.37","5.11","11.16","7.85","8.03","","0.0","-0.1","","999.0","sa3015933"
"Dielmon Urena","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","2.41","4.54","11.17","8.10","8.18","","0.0","0.0","","999.0","sa3016485"
"Michael Plassmeyer","PHI","5","35","58.0","3","3","2","0","1","58","29","9","47","18","1.32","7.31","2.79","4.54","4.72","","0.0","0.2","","999.0","23191"
"Jeff Hoffman","","0","45","45.0","2","2","0","0","0","43","22","7","43","19","1.38","8.53","3.75","4.47","4.51","","0.0","-0.1","","999.0","17432"
"Devin Sweet","SEA","0","12","12.0","1","1","0","0","1","11","6","2","11","4","1.31","8.18","3.26","4.22","4.38","","0.0","0.0","","999.0","sa3008340"
"Daniel Robert","TEX","0","18","18.0","1","1","0","0","1","17","9","2","18","8","1.41","8.85","4.17","4.41","4.42","","0.0","0.0","","999.0","sa3009856"
"Nick Robertson","LAD","0","24","24.0","1","1","0","0","1","24","12","3","22","9","1.38","8.25","3.52","4.42","4.44","","0.0","-0.1","","999.0","sa3011248"
"Wil Crowe","PIT","0","68","68.0","3","3","0","2","13","66","33","8","63","29","1.40","8.36","3.80","4.30","4.27","","0.0","0.0","","999.0","19800"
"Drew Strotman","SFG","0","10","10.0","0","1","0","0","1","10","5","1","8","5","1.50","7.47","4.34","4.54","4.49","","0.0","0.0","","999.0","sa3004584"
"Trevor Brigden","TBR","0","20","20.0","1","1","0","0","1","19","9","3","19","6","1.26","8.57","2.92","4.14","4.22","","0.0","-0.1","","999.0","sa3011481"
"T.J. McFarland","","0","25","25.0","1","1","0","0","0","28","12","3","16","8","1.45","5.78","2.99","4.23","4.30","","-0.1","0.0","","999.0","3237"
"Guillermo Zuniga","STL","0","10","10.0","0","0","0","0","1","10","5","1","9","5","1.42","7.87","4.15","4.46","4.62","","-0.1","0.0","","999.0","sa945024"
"Indigo Diaz","ATL","0","12","12.0","1","1","0","0","1","11","6","2","12","6","1.42","9.13","4.33","4.54","4.51","","-0.1","0.0","","999.0","sa3011726"
"Jack Weisenburger","OAK","0","10","10.0","0","1","0","0","1","9","5","1","9","5","1.44","8.36","4.51","4.32","4.44","","-0.1","0.0","","999.0","sa3011607"
"Jonathan Sprinkle","HOU","0","12","12.0","1","1","0","0","1","11","6","2","12","6","1.45","8.88","4.75","4.42","4.54","","-0.1","0.0","","999.0","sa3014792"
"Matt Koch","COL","0","10","10.0","0","1","0","0","1","12","6","2","8","4","1.54","7.09","3.45","5.67","5.24","","-0.1","-0.1","","999.0","13420"
"Hans Crouse","PHI","0","12","12.0","1","1","0","0","1","12","6","2","11","5","1.38","8.31","3.73","4.67","4.74","","-0.1","-0.1","","999.0","22192"
"Greg Weissert","NYY","0","44","44.0","2","2","0","0","1","40","20","5","46","19","1.35","9.31","3.95","4.05","4.13","","-0.1","0.0","","999.0","20375"
"Bailey Horn","CHC","0","12","12.0","1","1","0","0","1","12","6","2","11","6","1.47","8.25","4.53","4.46","4.61","","-0.1","0.0","","999.0","sa3014493"
"Ty Blach","","0","35","35.0","2","2","0","0","0","38","17","4","25","11","1.38","6.34","2.75","4.28","4.34","","-0.1","0.0","","999.0","14361"
"Zack Hess","DET","0","8","8.0","0","0","0","0","1","8","4","1","7","4","1.49","7.63","4.51","4.72","4.76","","-0.1","0.0","","999.0","sa3010777"
"Zach Haake","KCR","0","8","8.0","0","0","0","0","1","8","4","1","6","4","1.48","6.75","4.04","4.83","4.87","","-0.1","-0.1","","999.0","sa3008523"
"Brandon Bielak","HOU","2","40","47.0","2","2","1","0","1","46","23","6","41","18","1.37","7.93","3.44","4.35","4.35","","-0.1","-0.1","","999.0","19866"
"Carson Coleman","NYY","0","21","21.0","1","1","0","0","1","20","10","3","21","9","1.35","8.81","3.77","4.24","4.36","","-0.1","-0.1","","999.0","sa3014857"
"James Naile","STL","0","22","22.0","1","1","0","0","1","24","10","2","14","7","1.38","5.83","2.81","4.18","4.31","","-0.1","0.0","","999.0","18186"
"Seth Elledge","ATL","0","42","42.0","2","2","0","0","1","40","20","6","42","18","1.38","8.96","3.85","4.35","4.27","","-0.1","0.0","","999.0","19766"
"Eric Stout","","0","22","22.0","1","1","0","0","1","20","11","3","22","12","1.47","9.02","4.89","4.47","4.64","","-0.1","-0.1","","999.0","16873"
"Nick Vespi","BAL","0","58","58.0","3","3","0","0","10","55","25","7","55","21","1.31","8.53","3.33","3.89","4.04","","-0.1","0.1","","999.0","21093"
"Miguel Diaz","DET","0","22","22.0","1","1","0","0","1","21","10","3","19","10","1.41","7.93","3.94","4.28","4.30","","-0.1","0.0","","999.0","18815"
"Darren O'Day","","0","44","44.0","2","2","0","0","0","43","22","6","41","17","1.34","8.38","3.38","4.46","4.43","","-0.1","-0.1","","999.0","3321"
"Vladimir Gutierrez","CIN","0","20","20.0","1","1","0","0","1","21","11","3","18","8","1.44","8.05","3.51","5.03","4.87","","-0.1","-0.1","","999.0","19278"
"Cade Smith","CLE","0","16","16.0","1","1","0","0","1","15","8","2","16","8","1.42","9.17","4.58","4.41","4.52","","-0.1","0.0","","999.0","sa3015086"
"Hobie Harris","WSN","0","18","18.0","1","1","0","0","1","18","9","3","16","8","1.45","7.88","4.24","4.60","4.70","","-0.1","-0.1","","999.0","sa876068"
"Chris Vallimont","BAL","0","8","8.0","0","0","0","0","1","8","4","1","7","3","1.38","8.18","3.71","4.61","4.75","","-0.1","0.0","","999.0","sa3008026"
"Chris Muller","TBR","0","14","14.0","1","1","0","0","1","13","7","2","13","7","1.41","8.46","4.34","4.23","4.40","","-0.1","0.0","","999.0","sa3006811"
"Brad Hand","","0","60","60.0","3","3","0","0","0","58","29","8","55","25","1.38","8.30","3.71","4.33","4.38","","-0.1","-0.1","","999.0","9111"
"Jeurys Familia","BOS","0","42","42.0","2","2","0","0","0","41","20","5","38","19","1.42","8.12","4.05","4.24","4.26","","-0.1","0.0","","999.0","5114"
"Julio Teheran","","8","8","45.0","2","3","3","0","0","47","26","8","34","20","1.48","6.79","3.91","5.26","5.35","","-0.1","-0.1","","999.0","6797"
"Grant Wolfram","TEX","0","10","10.0","0","1","0","0","1","10","5","1","9","5","1.48","8.20","4.73","4.53","4.78","","-0.1","0.0","","999.0","sa3008313"
"Marshall Kasowski","LAD","0","18","18.0","1","1","0","0","1","17","9","2","18","9","1.47","9.01","4.73","4.53","4.59","","-0.1","-0.1","","999.0","sa3005114"
"Ben Leeper","CHC","0","32","32.0","1","2","0","0","1","30","15","4","31","13","1.36","8.66","3.78","4.36","4.41","","-0.1","-0.1","","999.0","sa3014907"
"Nick Mears","PIT","0","24","24.0","1","1","0","0","1","23","12","3","23","12","1.44","8.66","4.46","4.47","4.44","","-0.1","-0.1","","999.0","25376"
"Michael Stryffeler","SFG","0","20","20.0","1","1","0","0","1","18","10","2","21","12","1.49","9.51","5.21","4.45","4.38","","-0.1","-0.1","","999.0","sa3010005"
"Nick Starr","TEX","0","14","14.0","1","1","0","0","1","14","7","2","12","6","1.43","7.57","3.71","4.63","4.64","","-0.1","-0.1","","999.0","sa3008488"
"Heath Hembree","","0","38","38.0","2","2","0","0","0","36","20","6","38","17","1.38","9.07","3.96","4.64","4.59","","-0.1","-0.2","","999.0","11632"
"Matt Ruppenthal","HOU","0","10","10.0","0","1","0","0","1","10","5","1","9","5","1.49","7.93","4.61","4.68","4.81","","-0.1","-0.1","","999.0","sa915693"
"Geoff Hartlieb","MIA","0","20","20.0","1","1","0","0","1","20","10","2","16","9","1.44","7.35","4.03","4.38","4.48","","-0.1","-0.1","","999.0","19558"
"Cory Abbott","WSN","0","32","32.0","1","2","0","0","1","30","17","5","30","14","1.38","8.42","3.86","4.69","4.79","","-0.1","-0.1","","999.0","20277"
"Jose Lopez","SDP","0","38","38.0","2","2","0","0","1","34","17","4","37","20","1.43","8.68","4.80","4.07","4.46","","-0.1","0.0","","999.0","sa3003055"
"Blair Calvo","COL","0","44","44.0","2","2","0","0","1","50","25","6","36","17","1.52","7.28","3.53","5.17","4.72","","-0.1","-0.1","","999.0","sa3010116"
"Norge Ruiz","OAK","0","18","18.0","1","1","0","0","1","18","9","2","14","7","1.39","7.15","3.39","4.26","4.30","","-0.1","-0.1","","999.0","19580"
"Spencer Bivens","SFG","0","18","18.0","1","1","0","0","1","18","9","2","15","8","1.46","7.49","4.02","4.53","4.46","","-0.1","-0.1","","999.0","sa3018251"
"Sean Poppen","SDP","0","34","34.0","2","2","0","0","1","34","16","4","28","13","1.38","7.52","3.56","4.28","4.43","","-0.1","0.0","","999.0","19583"
"Jose Hernandez","PIT","0","30","30.0","1","2","0","0","1","30","15","4","25","14","1.45","7.61","4.14","4.39","4.51","","-0.1","-0.1","","999.0","sa928463"
"Justus Sheffield","SEA","2","38","45.0","2","2","1","0","1","46","20","5","35","16","1.37","7.01","3.25","4.08","4.29","","-0.1","0.0","","999.0","17285"
"Chase Anderson","","8","8","42.0","2","3","2","0","0","45","24","8","30","16","1.46","6.50","3.47","5.24","5.30","","-0.1","0.0","","999.0","6895"
"Reiss Knehr","SDP","3","25","40.0","2","2","1","0","1","40","21","6","32","19","1.47","7.17","4.27","4.74","4.93","","-0.1","-0.2","","999.0","21541"
"Jose Cuas","KCR","0","56","56.0","3","3","0","0","10","54","27","6","48","26","1.45","7.73","4.26","4.32","4.36","","-0.1","0.1","","999.0","17701"
"Xzavion Curry","CLE","8","42","80.0","4","5","3","0","1","81","42","14","66","26","1.34","7.44","2.93","4.69","4.77","","-0.1","0.0","","999.0","25595"
"Easton McGee","SEA","0","20","20.0","1","1","0","0","1","21","9","3","14","4","1.24","6.51","1.79","4.17","4.32","","-0.1","-0.1","","999.0","22176"
"Michel Baez","SDP","0","28","28.0","1","1","0","0","1","27","13","4","25","12","1.39","8.14","3.97","4.29","4.46","","-0.1","0.0","","999.0","20100"
"Bryan Shaw","","0","41","41.0","2","2","0","0","0","41","20","5","35","18","1.43","7.77","3.85","4.43","4.42","","-0.1","-0.1","","999.0","8110"
"Luis Patiño","TBR","6","54","82.0","4","5","2","0","1","78","40","12","74","32","1.33","8.12","3.47","4.39","4.52","","-0.1","-0.1","","999.0","22815"
"Denny Bentley","MIN","0","21","21.0","1","1","0","0","1","20","10","2","19","11","1.48","8.09","4.66","4.33","4.47","","-0.1","-0.1","","999.0","sa3007931"
"Andre Jackson","LAD","2","30","37.0","2","2","1","0","1","37","19","5","34","17","1.45","8.13","4.19","4.65","4.73","","-0.1","-0.2","","999.0","21298"
"Colin Selby","PIT","0","22","22.0","1","1","0","0","1","22","11","3","18","11","1.49","7.57","4.35","4.63","4.65","","-0.1","-0.1","","999.0","sa3007731"
"Hagen Danner","TOR","0","20","20.0","1","1","0","0","1","20","10","3","17","9","1.41","7.85","3.85","4.57","4.67","","-0.1","-0.1","","999.0","sa3004501"
"Garrett Acton","OAK","0","28","28.0","1","1","0","0","1","26","13","4","26","11","1.33","8.48","3.55","4.21","4.30","","-0.1","-0.1","","999.0","sa3014787"
"Nick Anderson","ATL","0","50","50.0","2","2","0","0","4","50","25","8","45","15","1.30","8.12","2.65","4.42","4.32","","-0.1","0.0","","999.0","18337"
"Reyes Moronta","","0","39","39.0","2","2","0","0","0","36","20","5","39","21","1.45","8.90","4.77","4.55","4.62","","-0.1","-0.1","","999.0","14966"
"Jake Reed","LAD","0","34","34.0","2","2","0","0","1","35","18","5","29","12","1.39","7.55","3.29","4.67","4.71","","-0.1","-0.2","","999.0","16209"
"Matt Cronin","WSN","0","28","28.0","1","2","0","0","1","27","14","4","26","14","1.44","8.33","4.36","4.54","4.71","","-0.1","0.0","","999.0","sa3011463"
"Tyler Gilbert","ARI","2","12","19.0","1","1","1","0","1","21","11","3","13","7","1.45","6.13","3.19","5.04","5.01","","-0.1","0.0","","999.0","17964"
"Corbin Martin","ARI","3","53","68.0","3","4","1","0","4","68","34","9","61","27","1.39","8.09","3.56","4.52","4.39","","-0.1","0.0","","999.0","19884"
